order_date,region,net_revenue,profit
2024-06-12,South,134280.15,43991.59
2024-06-12,West,82925.25,27295.03
2024-06-13,East,137828.6,42325.33
2024-06-13,North,207307.30000000002,63999.83
2024-06-13,South,56648.3,17540.079999999998
2024-06-13,West,127865.55,36322.700000000004
2024-06-14,East,170402.95,53886.59
2024-06-14,North,107351.0,32390.51
2024-06-14,South,255527.7,81859.53
2024-06-14,West,93232.3,31533.68
2024-06-15,East,133986.55,47019.36
2024-06-15,North,96337.09999999999,32633.21
2024-06-15,South,207485.1,60119.14
2024-06-15,West,174334.9,49774.979999999996
2024-06-16,East,295291.05,104601.76999999999
2024-06-16,North,198089.55,65895.55
2024-06-16,South,222878.5,59256.83
2024-06-16,West,151571.45,53447.38
2024-06-17,East,186506.94999999998,68502.99
2024-06-17,North,307835.4,103044.79000000001
2024-06-17,South,188736.15,61617.42
2024-06-17,West,174310.85,64641.38
2024-06-18,East,171758.85,59827.6
2024-06-18,North,128291.5,44811.22
2024-06-18,South,255299.5,84922.77
2024-06-18,West,137155.05,42287.950000000004
